text,time
"둘 다 붙잡고 있음 -쌍방이 폭행 중
때리는 사람 붙잡고 있음-일방적으로 폭행 중
맞고 있는 사람 붙잡고 있음 -다구리 중",6년 전
우리나라법이 진자 ㅈ같다,6년 전
왜 경찰이 짭새라 불리는지 알거같네,6년 전
얘네부모잡아다가 보는앞에서 똑같이해야됨^-^,6년 전
"경찰대응이왜저러냐 경찰 한명이 피의자 잡고올라가는걸 한경찰이멀뚱쳐다보내
피해자는 그자리에있었을텐데?
근데 오른쪽 남성이 동생분인가요?",6년 전(수정됨)
근데...  왜 죽였지??  알바가 기분 나쁘게 했나...,6년 전
경찰은 우리곁에 가까이만 있습니다ㅠ.ㅠ,6년 전
무서워서 살것냐 이거 진짜. 이딴게 경찰이라고 ㅋㅋㅋㅋ,6년 전
이래서 경찰공권력이나 수사권 확대를 해주면 안된다는겁니다. 양아치 출신이 많아서 권력이 생기면 가장 부폐해질 집단입니다.,6년 전
"집에서 흉기를 가져온지 몰랐다고? 둘이 만나서  같이 걸어가 흉기휘두르는게 뻔히 보이는데
그리고 흉기가 없었어도 위해를 가하려고 망보고 접근한건데 저건 공범이지. 공범을 풀어주네",6년 전
아이구 불쌍한 아이.. 꽃다운 20살에 이런 거지같은 대한민국에서 태어나 힘들게 알바 하면서 볼꼴 못볼꼴 견뎌가면서 하루하루 살았을텐데.. 군대도 가야 하니 정신적으로 얼마나 스트레스가 많았을고.. 가엾은 아이 천국에선 아무런 걱정없이 살아..,6년 전
저게 말리는걸로 보이냐? 내가 보니 방어 못하게 잡고있는건데?글구 칼들고 설치는데 저래 말리는건 첨보네,6년 전
같이하다가 지도 감당이 안되니까 도와달라고했겠지..뻔한거아니냐,6년 전
"아무리봐도
둘다
공범이네요.",6년 전
죽지 않을만큼 살을 도려내는 형벌을 내렸으면 좋겠다..,6년 전
알바가 아무리 띠껍게 말을해도 얼굴에 칼을 쓰면 쓰나 에휴 차라리 주먹질을 하지,6년 전
봐도봐도 화가 나고 눈물난다.얼마나 아팟을까 무서웟을까.김형제 제발 사형,6년 전
김정은한테 보내서 총살시켜달라고 하는게 더 빠를듯 판결하고 그런.ㄴ데 유족만 고통받고 시간도 오래걸리고...,6년 전
독한것들,6년 전
공범이네 영상만봐도딱 답나오네 기다리다 망보고 잡고답치고  이걸 단독 범행으로 결론 짖는다니  내 이러니 견찰 이라는거다,6년 전
피시방  알바애들  싸가지 없긴한대  죽이는건  너무..심했다,6년 전
이게 공범이 아니라고? 정황상 누가봐도 공법인데 어떻게 견찰들은 딱 짤라 아니라고 이야기 하는거지?,6년 전
쓰레기형제놈 둘다 죽여버려라,6년 전
아니 대체  왜 동생이  공범이 아닌거죠,6년 전
이런짐승이숨쉬고사는대한민국..아휴~~,6년 전
딱봐도공범인데,6년 전
공범이네,6년 전
보이는것만 믿고 그게전부라 생각하지말고 수사해주시기 바랍니다.,6년 전
글구  저넘  표정과  목소리는 절대 죄책감도  없는  연기에  불과하다,6년 전
"오히려  형에게  불친절햇다고  형에게  칼을  가져오라고  시킨거  같은  냄새가 나네  형이  잠깐  나간사이 동생이  피해자의  행동을 주시하고  잇엇네 ~
결국  공범이라니까  자꾸 수사를  엉뚱항곳으로  모네",6년 전
말릴려면 지형을말려야지 ㅡㅡ 어이가 없구만,6년 전
"말릴려면 지형을 말려야지 
저게 말이 됩니까",6년 전
이제부터 누가 누군가를 죽일때 잡아주면 괜찮은거네? 그치?,6년 전
잡고 있는데 공범이 아니라고? 어?,6년 전
"실제로 주먹다짐할때

말리자고 할때 자기일행쪽을 잡으면서 막으면서 말리지

누가 상대방 잡고 말리냐??

저 동생이 칼을 가지고 있는지 몰랏다해서 살인자는 1명이 아니고 2명 이 정답이지

세상 웃기네
이영상 가지고 칼부립하고

난 칼이 없으니 살인자가 아니다 하면 자유네???

솔직히 저 동생 이라는 놈
눈깔하나 빼버리고 싶음",6년 전
"사건을 해결하는건 경찰이 아닙니다. 이미 일어난 사건 뒷처리 하는것이 경찰이지, 그런대 그 뒷처리도 제대로 못하내?",6년 전
동생도 잡아쳐넣어라 공범이다,6년 전
"어떻게 불친절하고 지 천원날렸다고 진상짓해놓고  사람 얼굴을 30번넘게 뼈에 닿을정도로 난도질하면서 죽이냐?
진짜 알바생 불쌍해죽겠다 부모맘은 진짜찢어지겠다 어떻게 사람이 저럴수가있지",6년 전
얼굴이 못생겨도 마음까지 흉측해질 필요는 없는데~~,6년 전
죽으면 지옥 가서 어떻게 될까...?,6년 전
저기 두명다 사형 아니면 무기징역 안되면 진짜 절대 가만안있는다 나도 자식 있는 아버지로써 보는내내 화가 나 미칠것 같다,6년 전
경찰 돈받았냐~?,6년 전
상식적으로 말리려고 하는거면 가해자를 붙잡아야지 왜 피해자를 잡고 늘어짐;;; 동생은 가해자가 자신을 해치지 못하는줄 알면 그 앞을 가로막거나 하지 않았을까.. 가해자가 저 정도로 심각한 정신병자라면 병원에 있었을테고 여튼 뒤가 좀 구리네,6년 전
경찰도 위에서부터 다싹갈아엎어라,6년 전(수정됨)
말릴려면 공격하는 형을 잡아야지 왜 맞고있는 상대방을 잡냐 말이 되는 소릴 해야지.,6년 전
30대아니고  29살이잔어,6년 전
경찰모냐 칼로사람죽였는데 테이져건쏴서 제압해야하는거아니냐 그냥잡고올라가네 그리고 동생이 피방알바잡고있는데 공범이아니래 ㅠ,6년 전
무기징역 때려라,6년 전
"저 김성수라는 살인마도 진짜 미친싸이코패스지만
피시방을 알바하는 청년은 형은 정말 무슨죄야
부모님도 얼마나 속상해하실까 
동생은 형이 집에서 칼을 가져올지 몰랐으면
형을 말려야지 피해자 팔잡고 찔리게 만드네
정말 피해자는 무슨죄냐고",6년 전
저렇게 해도 가담전혀안했다고 무죄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6년 전(수정됨)
"동생이 혀이 일을 치도록 잡았네ㅠ
의도적이던 아니던 피해자가 아무짖도 못하도록 꼼짝도 못하도록 잡았네ㅠ",6년 전
만29살이래,6년 전
우리나라는 공권력이 약한것같아요,6년 전
"얼굴에30방이면 형체도알아볼수없을텐데
그놈의 심신미약 다른나라처럼  사형시켜야지 참 나라꼴 잘돌아간다",6년 전
동생도 구속식혀라,6년 전
동생 얼굴 좀 공개하자. 길가다가 칼빵맞을 까 무섭다..,6년 전
눈이 없나? 딱봐도 공범인데? 답답하다.,6년 전
전국민이 보고있다,6년 전
동생이 피해자를 손으로 잡음 형이.칼로 찌르고 잇는데도 그리고 도망감 ㅋㅋㅋ 근데 공범이 아니네?역시 한국식 경찰관답네요,6년 전
진짜 씨ㅡ발 뭐이딴 졷같은 나라가 다있냐,6년 전
공범이지. 형이 칼을 들고 찌르는데 피해자를 양팔로 잡고있는건 공범이라는 말이지  둘다 사형시켜라,6년 전
나라가 미쳐간다,6년 전
말려? 칼든새끠를 말려야 정상아님?ㅈ같네 진짜 cctv만봐도 아는데ㅡㅡ그냥 둘다 사형시키자,6년 전
"둘 다 똑같이 칼에 찔려봐야 자기가 무슨짓을 한지 실감하지. 진짜 볼 때마다 속상하고 화가 난다 부모도 아들이 저렇게 끔찍한 일 저질렀으면 마땅히 벌 받게 해야지 저렇게 잔인한 것도 지 아들이라고 팔이 안으로 굽는게 기가차다. 가해자&동생, 부모 모두 남은 인생 끔찍한 살인자로, 살인자를 낳은 고통으로 두고두고 아팠으면 좋겠다",6년 전
"칼로 찌르는데 뒤에서 두 팔을 붙잡고 있는데 말리는거라뇨?
지나가던 개도 웃겠네요
말이 됩니까?",6년 전
"저건 100% 거짓말이다! 팔을 잡아서 빼주려 했다면, 팔을 잡아서 확 잡아당기든가 밀어서  위험에서 일단 빼배야 하는데...저건 그냥 팔을 뒤로 잡고 움직이지 못하게 가만히 있는것 같은데...!아무리 돌려봐도 저건 도와주려한게 아니라 형이 찌르기 쉽게 잡아준것 같은데!! 내가 동생이라고 생각하고 형이 돌발행동을 했다면 난 어떻게든 형을 밀쳐내서 피해자를 도망시키든가 했을것 같다! 적어도 피해자 양팔을 붙잡는 행동은 안했을것 같다. 피해자를 도망시키려면 한쪽팔이든 양쪽팔이든 잡아당겨서 멀리 밀쳐야 하는거아닌가? 저건 누가봐도 붙잡고 있는 것 같은데...동생이 끝까지 남아  있었던건 자기에게 피해갈 건덕지가 남아있지 않을까 노심초사해서  일거 같음! 저 청년의 억울한 한이 제대로 된 수사로 풀리길 바래요!!",6년 전
고조선 법 실행했으면 좋겠다 눈에는 눈 이에는 이 살인에는 목숨으로 똑같은 방법으로 살해당해서 죽었으면,6년 전
"동생이 진짜 말리려고 했대도 문제다
즈그형이 방구석히키에다가 전과까지 있으면 알바랑 만나면 ㅈ되겠구나 하고 타일러서 집에 데려가던가 칼꺼내면 맞더라도 혈육인 지가 맞아야지 알바생 방패삼아 막는거봐 공범할 생각없었더래도 정황상 공범으로 집어넣어야 된다",6년 전
"동생이 형올때까지 알바생 머하나 감시해주잖아 그리고알바생 쓰레기 버리러갈때 동생이 형한태 위치파악  해주는것 갇네 그리고 저건말리는게 아니고 이미 칼 맞은 상태에서 오히려 재압못하게 뒤에서 붇잡고있네
그리고 검도유단자니 운동했다느니 이런거 다필요없어 흉기들었음 10에 여덜은 그냥진다",6년 전(수정됨)
아~~ 우리나라 청년들.....,6년 전
"경찰 너무 쉽게 뽑히는거 아니냐 ㅡㅡ 
뇌는 두고 나왔나",6년 전
이제 무서워서 살긋나,6년 전
경찰 참 한심합니다.,6년 전
"경찰 안뛰어오냐?  왜 걸어와 뛰어와야지
그리고 술이니마약이니했다고처벌줄이지말자",6년 전
이 나라가 할수있다는게 고작 가둬두고 풀어주고 죽이느냐 죽냐 아주그냥 사방팔방 개판인것처럼 우리나라에 그럼 이제 살인미수만 남으란 말입니까?,6년 전
봐도바도 화난다 ㄱㅅㄲ들,6년 전
국가가 심신미약 이 ㅈㄹ하는데 지들 가족 저렇게 죽어봐라 심신미약이 어떻게 들리는지,6년 전
그럼!!!!!!!!! 알바생을 잡을 것이 아니라!!!!!!!! 살인을 하는 형을 말려야지!!!!!!!,6년 전
사형안시킬거면서 왜 사형제도는 아직도 남아잇을까?난 진심 저 형제들(맞나?)두명다 사형하면 좋겟는데..,6년 전
법적처리하지마라 내가 동생 찾아서 죽이는건 시간 문제 형은 본보기로 살려두고 동생은 똑같이 칼과 피로써 용감하고 미친 시민이 나서서 국민과 언론의 화를 잠재울수만 있다면 이한목숨 스스로 자살할 각오로 동생찾아서 조만만 산체로 고통과 쓰라림 공포가 무엇인지 제대로 보여줄수있다 이것으로 수감된 형의 복수는 달게 받을것이다 동생의 죽음으로 억울하게 고통과 공포속에서 목숨을 달리한 꽃다운 알바생의 어린청춘의 꿈도 언제까지 인권 존엄 명예 윤리를 따지나 칼과 피는 똑같이 칼과 피로 그것이 곧 법이다 찾아서 죽이는건 시간 문제 기회와 감시 보안도 허술 한번에 숨통을 끈는건 쉬워,6년 전(수정됨)
말릴려 했으면 형을 말려야지 피시방 알바를 잡고있냐고 말이되는소리야?,6년 전
애초에 말리려면 형을 잡아야지 알바생을 왜 잡음........,6년 전
잡았잔아 눈에보이잔아 뭐하는거야 도대체 식당성폭행사건은 가려져있는데도 너거가 판단해서 실형6개월이고 이거는 대놓고 보이는데 불구속이라니 칼로 30방찔렀잔아 살인공범이잔아 ㅡㅡ 뭐하는거야 진짜 너무 심한거아니냐 진짜 높으신양반분들아,6년 전(수정됨)
저걸풀어줘???,6년 전
이게나라냐,6년 전
진짜 뭐라 말 할 수 없을 정도로 화가나고 피해자가 얼마나 아팠을지 또 남겨진 유가족들은 어떻게 살아갈지 너무 안타깝다 20년 넘게 부모님이 애지중지 하며 키운 한 사람의 인생이 단 한 사람의 순간적인 화로 돌아올 수 없는 길을 건넜다 경찰이 대응을 좀 더 확실하게 했더라면 애꿎은 피해자는 안 나왔을 것이다 형도 동생도 강력 처벌 부탁합니다 삼가 고인의 명복을 빕니다,6년 전
사형이나 무기징역안시키면 진짜경찰검찰나라 안믿는다,6년 전
"이건 가해자도 가해자이지만 경찰 역시 공범이라고 아니 할 수 없다. 아니 이건 그냥 경찰이 죽인거다. 경찰이 살인자다. 대한민국 경찰은 살인마가 될 가능성이 높다. 그들이 살인마인 이유는, 경찰이기 때문에 직접적인 범죄자보다 구형에 처할 가능성이 적고 그로인해 사회에 방치될 것이며 그 방치된 경찰이 또다시 저런 범죄를 방치할 것이기 때문에.",6년 전
공격 쉽게 하도록 팔 잡고 있는데 공범이지 ㅆㅂ,6년 전
직접확인했으니 정의의 편이네 jtbc?,6년 전
진짜 사형시키자 종신형도 안됨 저거는 사람탈을쓴 악마지 사람이아닙니다 제발 인권같은 그지같은 소리하는사람들 너가 그렇게 당해보세요 인권이라는 말이 나오는지 무서워서 어디 알바하겠어요? 제발 사회에서 없애주세요,6년 전
대한민국 경찰의 무능함이 빛나네,6년 전
동생이랑 부모 신상도 다 까야되는거 아니냐,6년 전
마 알바생이 잘모했네,6년 전
싸움을 말리는것중 최고의 방법은 둘사이에 어떻게든 몸을 비집고 들어가는거다. 근데 피해자의 팔을 붙잡고 억압했다는건 피의자의 폭행을 수월하게 도운거다.,6년 전
저가  오늘  꿈을  꿨는데  우리집에   김성수가  들어와서   우리누나를  죽이는   꿈을꿨는데  지금  이거때매  머리가  너무  아퍼요,6년 전
동생 당연히 공범이지 둘다 그냥 사형시켜버려,6년 전
영상만 봐도 같이 범행 공모하고 도운게 확연히보이는데 경찰눈에만 말린거로 보이나? 참 능력도 없고 무능에다가 눈도 삐꾸네,6년 전
韓国こわっ,6년 전
"미국:칼버려!칼버리라고! 탕탕탕
헬조선:싸우지마세요 왈!크르르릉",6년 전
"그냥 찌른것도 아니고 난도질이던데
허참..",6년 전
그냥 사형말고 무기징역으로 1주일에 빵하나 주면서 잔인하고 고통스럽게 늙어죽었으면 좋겠다,6년 전
이나라는 썩었음 바람을 거스르면 나만 힘들다. 마치 순풍을 타야한다.,6년 전
"이로써 사람에게 친절하지 않으면 뒤진다는 법을 배웠습니다. 
살인사건이고 뭐고 큰 이유없습니다. 말 한마디 행동하나 조심하면 다 막을 수 있습니다.",6년 전
둘다 사형이고 동생도 공범확실하다.진심싸움을말리는태도가 아니다. 악마다 사람이 아니다 사람이 사람을 이렇게 잔혹하게 죽일수는 없다 악마면 가능하겠지 악마는 그저 악일뿐 사형이 답니다.,6년 전
"말리려고 했다고? 그래 백번 양보해서 진짜 말리려고 했다고 치자 근데 그건 흉기를 가지고 있었는지 몰랐을때 얘기고
싸움난 순간부터 한5~10초 정도면 형이 흉기 가지고 있는거 장님이 아닌이상 봤을테고 그땐 알바생이 아닌 형을 씨름하듯
미친듯이 지몸으로 막고(친동생한텐 흉기를 찌르지 않을테니)알바생한테 ""얼른 도망가요"" 라고 말해야 하는거 아닌가?
100% 동생도 가담을 했다.",6년 전
미쵸따 진짜,6년 전
"상식적으로 “형이 칼을 가지고 온 줄 몰랐다” 근데 칼을 꺼내서 찌르는걸 목격했다면 말려야 하는게 정상아닌가? 

만약에 말렸다고 진술을 하거나 주장하면 동생도 자상이 있어야 하는거 아닌가요?

단순히 학생들 주먹다툼할때도 말리면 말리는 사람도 맞을 수 밖에 없는데 동생이 상태 멀쩡하고 영상에서 피해자 뒤쪽에 위치해서 잡고있는게 보이는데 어째서 공범이 아니라는건지 모르겠네요..",6년 전
아니 말릴려던거면 형을잡아야지 왜 알바를잡는데 이걸보면공범이라할수밖에없지,6년 전
"키큰 모델지망생 알바생을 보는순간부터 열등감이 폭발했고 모든 부분에서 그냥 시비를 걸었던거지...불친절 같은소리하네
얼굴에만 32차례가 처음엔 도무지 이해가 안갔는데....그 모든게 하나씩 밝혀지니 답은 나온거 같다. 왜 그렇게 얼굴만
난도질을 한건지....",6년 전
경찰들 조사한번해봐라 김성수랑 한패일 가능성이 높다,6년 전
"범죄저지른놈 cctv에서 삿대질하며 주머니 손 넣은 꼬라지보면 인성이 답나오네..x아치인데, 얼굴은 찌ㅈ함",6년 전
경찰들 뭐하냐  딱봐도  동생은 붙잡고  형은찌르고 경찰오니 도망 뭐니  동생은 딱봐도  살인공모 구만  그양풀어줘  와  경찰들이  뭐그렇치  저러니  경찰들잇어도  없어도 똑같네  저리수사하니 국민세금받고 월급받아가면서도 수사 재대로 하지도않네  그양 사표내라  너희경찰때매 억울하게 죽는분들이  좋은곳으로 가지못한다  수사를 지들멋대로하니  나라꼴이참 우습다  경찰  둘다 공범으로보인다,6년 전
진짜 개색기네 이거,6년 전
법은 중국이 최고인듯 ...중국같았으면 바로사형인데....,6년 전
동생이 악마다 싸움 부추기고 칼에 찔리고 있는데 팔을 잡아서 방어 못하게 하고 기술적으로 양쪽 팔꿈치를 잡았다 팔꿈치를 잡으면 힘약한사람이 강한사람을 제압할수있다 격투기에도 방어할때 팔꿈치랑 이두근쪽을 잡는다 싸움쪽으로 뭔가 많이 아는듯,6년 전
진짜 수사 이따위로 하는 경찰도 공범이다. 피해자는 알바 땜빵하다 저꼴 된거라는데 불쌍해서 어쩌냐ㅠㅠ 가해자 형제 둘다 무기징역 때려야 한다.,6년 전
맞을때 동생뒤에있고 피해자 손이 뒤로 젖혀져있고 맞는상황인데 팔이 뒤로 가있는게 맞는거냐 어떻게 이렇게 다보이는데 아니라고 하냐,6년 전
동생이 잡고 있었으니까 도망을 못쳤지,6년 전
개소리다.칼로 쑤시는데 잡은거는 잘 찔러라고 잡은거지,6년 전
애초에 보통 친구나아는 사람이 싸우려고하면  아는사람을 말리려고 하지 않나? 물론 친구나 아는사람이 말리고 있을때 맞는다면 달라지겠지만 게다가 애초에 영상을 보면 말리려는것보다는 도망못치게 막은거같은데,6년 전(수정됨)
"동생공범이지 ㅆㅂ 경찰도 아닌 나도 알겟네
애초에 칼가지고온거 몰랐다고해도 칼을들고있고 찌르고 있는데 알바생을 왜붙잡아 ㅋㅋㅋㅋㅋ 진짜 대한민국 망해간다 진심으로
민중의 지팡이는 개뿔 퉤
이따구로 운영할꺼면 여경100프로해라 똑같을거같으니 ㅋㅋ",6년 전(수정됨)
경찰도 공범이다 살인자를 보고 돌려보낸 죄,6년 전
사형제도  청원이 필요한이유...ㅜ.ㅜ,6년 전
"사형 말고
진짜 끝까지 영원히 고통스럽게 죽었음 좋겠다
일주일에 한번씩 칼맞기
그리고 치료해주는거야
다시 일주일에 와서 또 찔러
또 치료해 이제 좀 아무는것같다
다른데 또 찔러 계속 그래야도ㅔ",6년 전
"공범 용의자가 찔러 죽이는걸도와 주고는 다 죽어 갈때 도와주세요 한마디 하면 가해자가 참고인이 되는 대한민국 경찰 클라스 오지구용 가해자가 ""난 안그랬어요"" 그럼 증거랑 물증도 다 있는데 ""그랬구나 ㅇㅇ 잘가 ""하고 사건 종결해버리는 대한민국 경찰은 멍청하고 무능함의 극치. .진짜 할말이 없다.  도대체 이런 경찰들에게  잡히는 범인들은 얼마나 빡대가리인지",6년 전
동생도 공범이다,6년 전
엠창 인생 거기서 거기지,6년 전
"피해자가 장신이라면서요?
무조건 공범입니다.
칼을 숨긴것도아니고 버젓히 들고있는대
몰랐다는것도 말이안되고
상식적으로 흉기를 휘두르는
사람을 말리는게정상인대
아니면 자신도위협을받아
피해자를 방패막이로삼았다면
더엄중처벌해야됩니다
저런계획범죄는 실형을받아야마땅함",6년 전
"말리던상황이엇다면,, 가해자를 말려야정상아닌가?  당하는피해자 양팔을붙잡고안놔줫는데 ᆢ그게   뭔 개뿔뜯어먹는소리야 미친생키들아ㆍ 심신미약같은 미친소리 집어던지고~  둘다 바로 사형갑시다ㆍ대한민국법 언제쯤이면 정신차릴겁니까? 죄없는 국민이 미친싸이코들한테,,얼마나더 죽어나가야 법을 강력히할거냐구~~~~~~~두놈다 사형가야지 빨리~",6년 전
아 진짜 성질난다,6년 전
제발 사형 시켜라 둘다,6년 전
멍청한 경찰색키부터  모가지를  쳐야지.,6년 전
"저건 말리는게 아니라 알바생이 저항하니까 붙잡은거잖아ㅡㅡ
조사 제대로 해라~",6년 전
범죄자가 살기 좋은나라 개한민국,6년 전
거의 토막살인 아니냐,6년 전
개같은 청와대는 아직도 답이 없노?,6년 전
공범 맞네.. 잡았고 말리지 않았어.. 방임. 도망간것은 동생이 공범이라는것이지.. 형을 말리려 했으면 끝까지 옆에 잇어야지,6년 전
게임중독의 심각성..한명이 잡고 한명이 찔렀네 와.이건 피할수가없었네.. 발로차고  도망가지 안타깝다 싸이코들너무많네,6년 전
짭새 수준하고는 ㅋㅋ경찰이 죽인거나 마찬가지 아니냐?,6년 전
가담했네 이건 백프로다,6년 전
피시방알바잘못도있구만,6년 전
잡고 있는 거 빼라 그래 그거 빼도 형한테 알리러 간 거 자체가 범죄에 동조한거지 ㅋㅋ,6년 전
동생도 공범이네 칼찌르는 형 제대로 안말리고 칼찔리고 있는사람   말리는거는 뭐냐?,6년 전
말릴려면 형을 잡아야 원칙이지,6년 전
이거보고 화가 치밀어오르네요 둘다 살인혐의로 징역살이 가죠 이왕 갈거면 무기징역시킵시다,6년 전
"지능적인거지 
거리에서 시비붙으면 
내 지인놈을 잡는게아닌 상대편을 잡는다 왜? 
한대라도 편하게 잘때리라고
내 지인놈을 말리고 잡으면 
상대방이 도망가거나 반격할수있으니 상대편을잡는거 
이건 단순 화가아닌 
지능범죄지  칼챙기고 
동생이잡고 사전모의하고 
동생빠져나가게 변명까지 말린거다 말맞추고 
이런게 지능범죄지",6년 전
공범맞네...흉기로 쑤실려는데 알바생을 왜 잡나? 형을 잡아야지??,6년 전
나도 앞으로 맘에안들면 술먹고 칼들고 찾아가서 찌른뒤 기억안난다해야지 개꿀,6년 전
이모든게 경찰 탓입니다,6년 전
아직도 범죄 저지를때 술하고 마약그리고 우울증 약 안챙기는 식구들은 읎겠지??,6년 전(수정됨)
아니 칼로 휘두르는사람을 말려야지 알바생을 붙잡고 왜말리고았는건데 말이 되는소리를 하라그래야지 그리고 생각이있으면 형이 칼들고온지 몰랐으면 위험하니까 알바생은 가라하고 형을 진정시켜야지 나이쳐먹고 무엇이 먼저인지 사고가 안잡혔나,6년 전
나도그래야지 ㅋㅋㅋ술먹고 경찰서가서  칼로 면상 못알아보게  다  찌르고 기억안난다해야짘ㅋㅋㅋ,6년 전
아니 어떻게 동생을 풀어줄수가 있지? 정말이지 한국은 이상하고 정정말 이상한 나라다.상식이 없는 나라다,6년 전
경찰도 책임져라! 전과 있는 놈 인줄 모르고 그냥 방치하냐?!,6년 전
동생 공범이네,6년 전
헐~~씨씨티비는첨봤는데 동생공범맞네..지형잡고 말리는게아니고 어디도망못가게 피해자잡고있네ㅜㅠ아들이 끔찍한일 저지렀는데도 바로 우울증진단서 내민 부모도뻔하다,6년 전
그럼 집에 둘이 갔어야지 환불도해주고 경찰도 갔는데 가져올께 했으니까 기다린거아닌가,6년 전
어느 누가봐도 피해자를 붙잡아 저항못하게 하는 행위였습니다. 재판장님 올바른 판단하여 국민들의 분노를 잠재워 주세요!,6년 전
어휴진짜못보겠어...,6년 전
모자이크좀 하지마  씨부레,6년 전
시블것들,6년 전
이게 나라냐 대단하다 무서워서 대한민국에 살겠냐,6년 전(수정됨)
자기 심기 불편하다고 화가 나 살인을 저지르다니..사람이 제일 잔인하다는게 어떤말인지 다시 한번 느끼네요 무차별로 칼을 찌르고 사람이 사람으로써 할 도리가 아닌데 너무 안타깝네요 제발 형벌 가볍게만 주지말아주세요 희생된 분들이 얼마나 억울합니까 형벌 강력히 처벌되길 바랍니다.삼가고인의 명복을 빕니다,6년 전
숨진거맞냐?,6년 전
씨방새 공범맞네..그냥 사지를 찢어서 죽여라! 심신미약같은개소리처하고자빠졌네 우울증 약처먹고 정신에 이상있으면 사람죽여도 된다는 법이있냐?? 애초에 정신병자면 정신병원에 있어야지.. 화가나서 밥이 안넘어가네,6년 전
아니 심신미약 우울증 이런걸떠나서 타인의 삶을 강제로 빼았아간건 어떤핑계던지 사형을 시키든 무기징역을 때리던 죗값을 크게 받아야된다고본다. ..원래 댓글을 잘안쓰지만 이건 정말 안타깝고 화가 많이납니다..지옥도 아까운사람인거같네요...,6년 전
칼가지고 온줄 모른게 문제가 아니라 칼 안가지고 온거면 뒤에서 잡아도 되는거야? 적어도 말린다는건 당하는 사람을 말리는게 아니라 주먹이든 칼이든 문제를 일으키는 사람을 말려야지 왜 자꾸 칼을 가져온줄 몰랐다는 저말의 중점을 두는거야 화딱지나게,6년 전
"처음부터 동생과형이 같이 있었고 살인현장에서도 셋이였다.
그럼 당연히 공범이지 경찰은 뇌가없는거야?",6년 전
무조건 공범이다. 저게 무죄라면 대한민국 법이 말도안되는거다. 형은 칼로 찌르고 동생은 잡고? 둘다 사형시켜야한다,6년 전
어디 뉴스패널은  동생이 피해자 잡을때 흉기가 없는상태였다고 하더니 여긴 흉기를 휘두를때 잡았다고하네. 어디가 맞는거여,6년 전
아니 동생이잡았는데 동생을풀어주고 경찰은 와서 이름이라도 알아가든지 귀가조치하면 뭐가되는줄아는데 아니면 그일이 힘들면 그일을하지말든이 경찰이랑 동생 다문제있는거아님?,6년 전
저거 우리동내 근처인데...ㄷㄷ 우리 형이 저기 피범벅으로 칠해져있는거 사진찍어서 보내줌요... 그날 현장에 있었다고 무서워서 사진만 찍고 도망 쳤다는대....,6년 전
비질란테가 필요하다,6년 전
공범이네요,6년 전
세상에ㅡㅡ,6년 전
하...우리나라 법 ㄹㅇ 노답..,6년 전
이건 누가봐도 동생이 공범 !!,6년 전
가해자에겐 관대하고 피해자에겐 가혹한 대한민국 법,6년 전
동생은 저걸보고 말리던 거라고 당당히 말할수 있냐 정말 떳떳하면 뇌에 문제 있는거다,6년 전
사형,6년 전
경찰:씨이벌 누가봐도 동생 공범인데 윗대가리가 시키는대로 해야지...,6년 전
동생도 공범이네 정확하게 cctv가 말을 해 주는 구만,6년 전
살인범은 공개처형으로 바꼈으면 좋겠다.....다시는 누구도 다른사람을 해코치 하지 못하도록....사람의 생명은 존엄함을...참내 그 소중한 생명을 뭐로 대신할수있겠나.,6년 전
중요한건 동생이 거들지않았으면 상처만입었지 죽지않았다  이게 공범 아니고 뭐냐?,6년 전
저거 수사한 경찰 파면해라 지능이 낮은게 분명하다  ᆢ 지능조사해서 수사관 새로 구성해서 재수사해라,6년 전
말리려고 피해자를 잡냐?  경찰이 모자르냐?,6년 전
저게 뭐가 말리는거냐???  도망가지못하게  잡고있는거지,6년 전
얼굴을 못막게 손으로 잡은거 아냐,6년 전
명박이같은 인간이랑 이런 살인범은 사형이 답임..,6년 전
"동생도 공범으로 처벌가야합니다
저건 진짜 말리려는게 아니라 저항못하게 붙잡고있는겁니다
이짧은영상만 보아도 저항못하게 붙잡는게 보이는데 무슨 말려? 청원갑시다 제가 글쓰겠습니다 동의부탁드려요",6년 전
영상보니 동생이 공범 맞는 거 같은데 ... 풀어주시면 안되지 않나요?,6년 전
이거 다시보니까 다른사람도 죽여봣겟는데?? 하는꼬라지가 시벌 빠꾸가없네 동생도 그렇고..?,6년 전(수정됨)
ㅋㅋㅋㅋ말리려고 피해자 팔을 잡아당겼다고? 말릴거면 지 형을 말려야지;; 빼박 공범이야,6년 전
나라 법 싹 바꿔야됩니다.,6년 전
ㅋㅋㅋ 진짜 사형있어야됨,6년 전
"저거 동생놈도 얼굴공개시키고!
같이 무기징역시켜야 한다!",6년 전
저게 사람이냐 어?,6년 전
부모 주변 가족도 전과있는지 확인,6년 전
"경찰 갔는지 동생이 확인하는 장면이 나오네...그럼 공범이지...
동생이 죽이려 하는지는 몰랐다 치더라도 다굴하려는 의도는 있었던것 같은데...",6년 전
